title,product_id,url,price,rating,Num_reviews_for_product,favorited_by,store_name,store_sales,store_url,Num_reviews_for_store,reviews
"Face Masks, washable face mask, cotton face mask, cotton mask, 3 layer face masks, Pink Mask, Adult Mask, Child Mask",792468583,www.etsy.com/listing/792468583,3.00,4.85,12,28,TabethasChicBoutique,"2,843",https://www.etsy.com/shop/TabethasChicBoutique,353,"Nyoka Harrison,  May 29, 2020,Lynn,  May 22, 2020,Eszti’s Corner,  May 14, 2020,Bonnie J Seel,  May 6, 2020"
Face mask / Premium Quality / Washable / Nose wire + filter pocket / Customizable / Hypoallergenic / Breathable / One4one donation / Kids,823217921,www.etsy.com/listing/823217921,17.00,5.0,,40,Eluel,58,https://www.etsy.com/shop/Eluel,,"Minsoo,  Jun 17, 2020,Soohyun Park,  Jun 21, 2020"
Nebula Mask Half Face Mask Cool Summer Face Mask Designer Mask Face Covering Allergy Beach Fun Face Mask Girls Rave Mask Quarantine Mask,803468248,www.etsy.com/listing/803468248,14.40,,,38,DejahDesigns,30,https://www.etsy.com/shop/DejahDesigns,,
"Face Mask With Filter Pocket, Face Mask Washable, Cotton Face Mask, Facemask Washable, Face Mask Adult, Double Layered Mask, Cotton Facemask",782139972,www.etsy.com/listing/782139972,10.00,4.71,102,263,GoOutsideAndPlayUSA,"3,219",https://www.etsy.com/shop/GoOutsideAndPlayUSA,523,"flisswave,  Jun 18, 2020,Christina Tukker,  Jun 17, 2020,M.,  Jun 14, 2020,Karen Wagner,  Jun 10, 2020"
Cotton Face Mask - Washable Face Mask - 3 Layer Face mask - Cloth Mask - Reusable Face Mask - Fabric Mask - Ecofriendly Mask - Adult & Teen,775571324,www.etsy.com/listing/775571324,9.99,4.97,116,332,TheCraftyFoxKnotShop,642,https://www.etsy.com/shop/TheCraftyFoxKnotShop,123,"lo,  Jun 17, 2020,lo,  Jun 17, 2020,Sara Glenny,  Jun 6, 2020,Marina Jauregui,  Jun 4, 2020"
2-Layer 100% Cotton Breathable Face Mask | Washable & Reusable | NEW Designs + High Thread Count Art Gallery Fabrics (AGF),792474983,www.etsy.com/listing/792474983,7.00,4.96,127,220,SugarplumAndCrafts,"1,004",https://www.etsy.com/shop/SugarplumAndCrafts,157,"Anne Heffentreyer,  Jun 20, 2020,Anne Heffentreyer,  Jun 20, 2020,Anne Heffentreyer,  Jun 20, 2020,akylasam,  Jun 18, 2020"
"Blue Vines Washable Face Masks with Filter Pocket, Adult face mask, Made in USA",791657218,www.etsy.com/listing/791657218,9.89,5.0,17,119,TinycraftsUS,314,https://www.etsy.com/shop/TinycraftsUS,36,"Martha,  Jun 16, 2020,Kim Pellegrino,  Jun 16, 2020,Terry,  Jun 13, 2020,Brittany Bedtke,  Jun 11, 2020"
"Face Mask, Canadian Made, Unisex, Reusable, Washable, UV Protection, Anti Bacterial Breathable Fabric, Free Shipping",812728667,www.etsy.com/listing/812728667,6.90,5.0,,43,NJShop4u,181,https://www.etsy.com/shop/NJShop4u,,"AE Henriksen,  Jun 20, 2020,Barbara Skinner,  Jun 17, 2020,Beck,  Jun 18, 2020"
3 Layer Customized Crystal Sparkling Bedazzled Bling Rhinestone  Reusable Washable Face Mask - Multiple design available,809322082,www.etsy.com/listing/809322082,12.59,4.96,,31,SafeMaskDesign,654,https://www.etsy.com/shop/SafeMaskDesign,,"Christine Van Nuys,  Jun 19, 2020,Nell Johnson,  Jun 17, 2020,Shaniece Johnson,  Jun 17, 2020,doree,  Jun 16, 2020"
"Face Mask For Adult Or Kids Reusable, Washable & Breathable Made In U.S.A. Two Layer 100 Percent Cotton Fabric Face Mask.",791310583,www.etsy.com/listing/791310583,5.00,4.89,96,424,BeescraftDesign,800,https://www.etsy.com/shop/BeescraftDesign,115,"Marie louis,  Jun 19, 2020,vicki,  Jun 14, 2020,Veronica Parsons,  Jun 4, 2020,Kelsey,  Jun 2, 2020"
BLACK Handmade Cotton Face Mask with Filter Pocket and Two Layers | Washable Mask |Made in UK | Oeko-Tex Standard 100 Cotton | Dust Cover,782393690,www.etsy.com/listing/782393690,9.05,4.96,28,107,MoyoKids,"1,912",https://www.etsy.com/shop/MoyoKids,201,"Natalie,  Jun 18, 2020,michellecurran70,  Jun 16, 2020,michellecurran70,  Jun 16, 2020,michellecurran70,  Jun 16, 2020"
Ready to Ship Adult Face Mask Two-Layer SURPRISE ME/ Reusable Washable / 100% cotton / With Nose Wire / Ready to Ship,796654073,www.etsy.com/listing/796654073,10.00,5.0,29,73,LittlePitterpat,"8,708",https://www.etsy.com/shop/LittlePitterpat,"1,875","Marissa Schwartz,  Jun 15, 2020,Lauren Murray,  Jun 13, 2020,Catherine Channing-Hutt,  Jun 10, 2020,Heather,  Jun 10, 2020"
"Face Mask, Cotton Face Mask, Washable Face Mask, Adjustable Face Mask, Reusable Face Mask, Cloth Mask, Adult Mask, Teen Mask, Child Mask",779750368,www.etsy.com/listing/779750368,5.00,4.93,20,193,BackwoodsScentsShop,210,https://www.etsy.com/shop/BackwoodsScentsShop,29,"Jewel,  Jun 21, 2020,Chelsea,  Jun 9, 2020,Deanna Jones,  May 29, 2020,John Tomascak,  May 20, 2020"
Fabric face mask,775313728,www.etsy.com/listing/775313728,5.00,4.27,122,371,JonesiesByKala,"1,361",https://www.etsy.com/shop/JonesiesByKala,160,"Godzilla454,  Jun 21, 2020,Nancy,  Jun 18, 2020,MomofKB,  Jun 15, 2020,RichFJ,  Jun 12, 2020"
"Ecofriendly cotton face mask, washable and reusable mask, fabric face mask, dust mask, cute adult face mask, cloth face mask",796794769,www.etsy.com/listing/796794769,10.52,4.68,,14,littlethingsboho,"1,264",https://www.etsy.com/shop/littlethingsboho,,"Nea AP,  Jun 19, 2020,Nea AP,  Jun 19, 2020,Evelyn,  Jun 16, 2020,Catherine Kolar,  Jun 16, 2020"
Fitted Washable Face Masks with Filter Pocket and flexible nose piece - 2 Sizes Small & Large   *DOUBLE LAYER*,794034547,www.etsy.com/listing/794034547,5.75,4.36,111,903,SheerStitchery,"1,337",https://www.etsy.com/shop/SheerStitchery,126,"rdmecorns,  Jun 19, 2020,petmom5kids,  Jun 11, 2020,bonniethistle,  May 23, 2020,Rachel Patfield,  May 22, 2020"
"Face mask washable reusable cotton 2 - 3 layer face mask, tartan fashion stylish black white, adult size, elastic wrap around your ears",779739466,www.etsy.com/listing/779739466,8.12,4.85,,14,BeadsButtons4Crafts,"7,492",https://www.etsy.com/shop/BeadsButtons4Crafts,,"Barbara Brown,  May 1, 2020,Enola,  Apr 24, 2020,Landry,  May 9, 2020,Sarah Smith,  Jun 9, 2020"
Face mask,794503655,www.etsy.com/listing/794503655,18.00,4.92,27,114,NenesKids,318,https://www.etsy.com/shop/NenesKids,52,"Julie B,  Jun 10, 2020,Beth,  Jun 3, 2020,Michelle Duff,  May 28, 2020,Michelle Duff,  May 28, 2020"
"Black Face Mask, cotton Face Mask with filter pocket, Reusable Face Mask, Washable Face Mask, Reversible double sided Face Mask, stylish",791812848,www.etsy.com/listing/791812848,11.00,4.82,7,23,ArtisanMadeAtelier,926,https://www.etsy.com/shop/ArtisanMadeAtelier,101,"miller6582,  Jun 16, 2020,nmjc123,  Jun 12, 2020,Rosemary Hill,  Jun 3, 2020,Charley Gordon,  May 27, 2020"
Washable reusable face mouth mask filter pocket opening cotton fabric adult blue dots,786257188,www.etsy.com/listing/786257188,7.01,4.67,,10,LuluStitchFactory,165,https://www.etsy.com/shop/LuluStitchFactory,,"amn209,  Jun 10, 2020,Debra,  Jun 9, 2020,Joana Augsburger,  May 23, 2020,Jopat,  Jun 2, 2020"
"Reusable face mask pattern PDF, crochet face adult mask, washable face mask, cotton mask digital instant download",782259378,www.etsy.com/listing/782259378,2.50,4.71,,47,SmachnaTorba,155,https://www.etsy.com/shop/SmachnaTorba,,"Bille Winter,  Jun 2, 2020,Bhayet Marcelo,  Jun 4, 2020,Laura Hall,  May 22, 2020,Jessica MacDonald,  Apr 30, 2020"
"Reuseable Face masks with filter pocket adult Ladies cotton double layer face masks, washable masks",792517365,www.etsy.com/listing/792517365,7.67,3.9,37,244,TheLittleStitcheryCo,942,https://www.etsy.com/shop/TheLittleStitcheryCo,83,"Drake,  Jun 12, 2020,Ann White,  Jun 11, 2020,Lisa,  Jun 18, 2020,Dianne Johnston,  Jun 17, 2020"
Reusable Women's Face Mask,803832206,www.etsy.com/listing/803832206,9.21,,,3,PREBUSEWING,9,https://www.etsy.com/shop/PREBUSEWING,,
Cotton Washable Face Masks,805806837,www.etsy.com/listing/805806837,5.85,5.0,,11,PinkFlamingoDesignIE,257,https://www.etsy.com/shop/PinkFlamingoDesignIE,,"Suzanne,  Jun 10, 2020,Suzanne,  May 31, 2020,Niall,  Jan 20, 2020,Kat Morse,  Dec 10, 2019"
"Face Mask With Filter Kids Sizes, Made in USA",817069095,www.etsy.com/listing/817069095,15.99,5.0,,9,CaldelazStore,23,https://www.etsy.com/shop/CaldelazStore,,"mspink108,  Apr 26, 2020,cannonball219,  May 24, 2020"
Face Mask - 2 layer  100% Cotton - Next Day Ship - Nose wire - filter Pocket,791630363,www.etsy.com/listing/791630363,12.95,4.76,30,63,ComfortAndGrins,"2,075",https://www.etsy.com/shop/ComfortAndGrins,934,"Ann,  Jun 2, 2020,Carl,  May 22, 2020,Steven Friedman,  May 14, 2020,Steven Friedman,  May 14, 2020"
"Cotton Mask, Flower mask",787461607,www.etsy.com/listing/787461607,7.99,4.64,5,20,jungsfamily,"3,854",https://www.etsy.com/shop/jungsfamily,"1,411","llpearson1,  May 26, 2020,Jennifer Bowen,  May 8, 2020,Francesca A,  Apr 27, 2020,Anna,  Apr 23, 2020"
Reusable 100% cotton face mask,803660115,www.etsy.com/listing/803660115,6.00,5.0,,18,RoseMontDesign,72,https://www.etsy.com/shop/RoseMontDesign,,"Lesley Thomason,  Jul 8, 2019,April Isom,  May 22, 2019,Holly May,  Apr 28, 2019,Elizabeth Bradley,  Aug 1, 2018"
Handmade Face Mask / With Filter Pocket and Adjustable Nose Wire / Reusable and Washable / Every Mask Purchased One Mask Gets Donated,792301985,www.etsy.com/listing/792301985,9.50,4.88,93,261,CarmelJSunshine,"1,485",https://www.etsy.com/shop/CarmelJSunshine,117,"Samantha Bonnette,  Jun 21, 2020,Elizabeth Bandy,  Jun 11, 2020,jnw494,  Jun 10, 2020,Susan,  Jun 10, 2020"
3 Ply (3 Layers) Handmade Face Mask With Bamboo Filter Pocket - 100 % Cotton | Handmade in UK. Reusable. Machine Washable - Grey Stars,808709630,www.etsy.com/listing/808709630,9.69,,,13,MilliesCraftsUKco,17,https://www.etsy.com/shop/MilliesCraftsUKco,,
Set of 5 Black Face Mask  | Reusable & Washable Mask | Dust Mask | Mouth Mask | Air Pollution Mask | For Face Protection | 3 layer Non woven,779484464,www.etsy.com/listing/779484464,14.99,3.33,7,112,UmoreArt,276,https://www.etsy.com/shop/UmoreArt,12,"The Nugents,  May 28, 2020,Robert,  May 27, 2020,Joni Cook,  May 27, 2020,Carlès Van Cutsem,  May 20, 2020"
Adult Non-Medical Face Mask - Rainbow Hearts,805778826,www.etsy.com/listing/805778826,9.00,4.87,,12,PolkaDotsAndDinos,331,https://www.etsy.com/shop/PolkaDotsAndDinos,,"Libby Williams,  Jun 19, 2020,Libby Williams,  Jun 19, 2020,Libby Williams,  Jun 19, 2020,Libby Williams,  Jun 19, 2020"
Triple layer face mask - Washable - Reusable,783582936,www.etsy.com/listing/783582936,16.17,5.0,,35,RainbowMasks,134,https://www.etsy.com/shop/RainbowMasks,,"Carla Haylor,  May 29, 2020,Richard Albutt,  May 15, 2020,Amy Burton,  May 24, 2020,Yvonne,  May 26, 2020"
Fabric protective mask,794655035,www.etsy.com/listing/794655035,9.35,4.87,13,10,Eleanacouture,52,https://www.etsy.com/shop/Eleanacouture,15,"Leon,  May 15, 2020,Nathalie,  May 20, 2020,Emmanuelle,  May 20, 2020,Emmanuelle,  May 20, 2020"
Face Masks - Reusable & Washable 100% Cotton Fabric - 4-Pack,820794743,www.etsy.com/listing/820794743,16.00,,,,TerrySamMasks,4,https://www.etsy.com/shop/TerrySamMasks,,
Face breathable mask with nose wire summer ear strap mask - MaskSi-1l,819199129,www.etsy.com/listing/819199129,9.83,4.79,,8,RitaMarlin,695,https://www.etsy.com/shop/RitaMarlin,,"Erika Graham,  Jun 12, 2020,Maria Morales Eugenia Diaz,  May 17, 2020,Susan Wehner,  Jun 18, 2020,Erika Graham,  Jun 12, 2020"
"BLACK or CROCODILE Fitted Fabric Face Mask - Adult Ladies, Mens & Kids Sizes",779743692,www.etsy.com/listing/779743692,15.00,4.87,20,112,lipglossandblack,"1,903",https://www.etsy.com/shop/lipglossandblack,899,"madhatter31415,  Jun 12, 2020,Lise Watton,  Jun 4, 2020,Lara Davidson,  Jun 1, 2020,Erik Auclair,  May 24, 2020"
"Blue face mask, nurse face mask, cotton face mask, washable face mask, reusable face mask, summer face mask, men's face mask, women's mask",775476378,www.etsy.com/listing/775476378,8.80,4.94,,5,StllShop,677,https://www.etsy.com/shop/StllShop,,"Wendy Dyakanoff,  Jun 20, 2020,Timothy,  Jun 8, 2020,Claudia,  Jun 4, 2020,Marie Naël,  Jun 14, 2020"
Set of Two Face Masks with Double Sided Pattern,787653636,www.etsy.com/listing/787653636,18.00,4.86,,10,lapsys,83,https://www.etsy.com/shop/lapsys,,"Leah,  May 25, 2020,pattiemaes,  May 19, 2020,Cheryl Entrican,  Apr 29, 2020,kristielc830,  Apr 22, 2020"
Washable Face Mask 4 LAYERS 1st class Postage.,789437560,www.etsy.com/listing/789437560,16.29,4.97,,15,JaneysTreasures,"1,406",https://www.etsy.com/shop/JaneysTreasures,,"kerry,  Jun 8, 2020,marilyn cobb,  May 19, 2020,Rae Tweeddale,  Jun 21, 2020,Tricia,  Jun 20, 2020"
Flower Design Face Masks - Washable -Soft Mouth Nose Mask-Dust - Adult Mask -Double Layer-Cotton or Flannel Interior-,770829618,www.etsy.com/listing/770829618,15.00,4.94,,22,RevGuitarStraps,"11,501",https://www.etsy.com/shop/RevGuitarStraps,,"SequinedPeacock,  May 9, 2020,Susan,  Apr 3, 2020,Susan Parrish,  May 10, 2020,s r,  Jun 17, 2020"
Face Mask with Filter Pocket,779755174,www.etsy.com/listing/779755174,15.00,5.0,,13,SeaDragonHandworks,277,https://www.etsy.com/shop/SeaDragonHandworks,,"Bobbie,  May 25, 2020,Seletha Mcclarren,  Jun 21, 2020,Aria,  Jun 3, 2020,Cristina,  May 26, 2020"
Made in USA Mouth Mask With Filter POCKET nose wire Adult kids Cotton Fabric cloth face mouth mask cover Washable Reusable ship tomorrow,804067756,www.etsy.com/listing/804067756,0.06,,,4,dollsewstudio,5,https://www.etsy.com/shop/dollsewstudio,,
"Washable, Silk/Cotton Face Mask, Lace embellished in dark green/black, 4 layer, reversible, pre-washed, adjustable, tie neck closure",790319638,www.etsy.com/listing/790319638,22.80,4.83,,42,BrigitteSParis,99,https://www.etsy.com/shop/BrigitteSParis,,"clairevail,  Jun 3, 2020,Mercedes Paradis,  Jun 18, 2020,Mary,  Jun 5, 2020,cwoolley3,  May 14, 2020"
"Cotton Face Mask with Ties, Reusable Face Mask, Hand Dyed, Tye Dyed Face Masks",793684425,www.etsy.com/listing/793684425,10.00,5.0,4,10,FABFABdesigns,83,https://www.etsy.com/shop/FABFABdesigns,12,"Russ Baurichter,  May 22, 2020,Sarah,  Apr 23, 2020,Eli Tinker-Fortel,  Apr 27, 2020,Eli Tinker-Fortel,  Apr 27, 2020"
Blue mandala face mask,790660768,www.etsy.com/listing/790660768,12.00,4.97,,23,StJohnsDyeWorks,554,https://www.etsy.com/shop/StJohnsDyeWorks,,"Lindsay Nakaki,  May 16, 2020,kristine,  Jun 14, 2020,kristine,  Jun 14, 2020,Denise Tupper,  Jun 11, 2020"
"Washable Facemask,Ready to Ship,Filter face mask,Protective facemasks,Nurse face mask,child face mask,adult face mask,Black facemask",790557465,www.etsy.com/listing/790557465,9.50,4.79,45,61,MyBirthdayBoutiqueCo,"14,274",https://www.etsy.com/shop/MyBirthdayBoutiqueCo,"2,738","Andrea Viscusi,  May 26, 2020,dskorte,  May 24, 2020,Lisa Cole-Haigler,  May 20, 2020,jessica rieker,  May 19, 2020"
READY TO SHIP - Washable reusable face mask - square mask - double layer adult mouth cover - Bestseller- cotton linen 2-layers mask w/filter,778409288,www.etsy.com/listing/778409288,8.49,4.61,27,73,JensoBoutique,316,https://www.etsy.com/shop/JensoBoutique,42,"Andrea,  Jun 11, 2020,Shea Pearce,  May 12, 2020,Diana Rollason,  May 8, 2020,ChemmaJean,  May 6, 2020"
Fabric Mask with Nose Wire and Filter Pocket ~Orange Flower~ // Masque en tissu avec pince nez et poche pour filtre ~Fleur Orange~ ADULT,799215178,www.etsy.com/listing/799215178,12.27,5.0,,7,LuluandCeleste,31,https://www.etsy.com/shop/LuluandCeleste,,"Brenda,  Jun 2, 2020,Denise,  May 26, 2020,Gloria Kelly,  Jun 4, 2019,Rene' Allison,  May 9, 2019"
Women's Face Mask - Three Layers - Washable - Reusable Mask - Washable - 100% Cotton,778262996,www.etsy.com/listing/778262996,9.95,4.93,,9,LakeCountryPillows,"1,317",https://www.etsy.com/shop/LakeCountryPillows,,"Ruth McDermott,  Jun 15, 2020,Roben Williams,  Jun 11, 2020,Elizabeth,  Jun 10, 2020,Emma,  Jun 9, 2020"
"Breathing mask, face mask, dust mask, breathing mask, face mask, mouth covering, makeshift mask, mask",792138403,www.etsy.com/listing/792138403,15.08,4.98,9,13,Krabbelschuhe,"1,422",https://www.etsy.com/shop/Krabbelschuhe,116,"Sebastian,  May 1, 2020,Sebastian,  May 1, 2020,Sebastian,  May 1, 2020,Sebastian,  May 1, 2020"
Mask and Scruncie Matching Combo,797717124,www.etsy.com/listing/797717124,15.00,5.0,,3,UBFDesignStudio,1 sale,https://www.etsy.com/shop/UBFDesignStudio,,"heatherklundquist1,  May 29, 2020"
Set of 3 - 3 Layer Fabric Mask / Cotton Face Mask / Fabric Face Covering / Reversible Mask / Washable Mask / Triple-Ply / Made in the USA,778290248,www.etsy.com/listing/778290248,25.00,4.89,83,81,Mydeye,"1,298",https://www.etsy.com/shop/Mydeye,277,"Kylie,  Jun 19, 2020,shawbeth,  Jun 12, 2020,Kathleen Riley,  Jun 5, 2020,Amanda Hale,  Jun 3, 2020"
6 Three-Layer Face Masks  |  Filter Pocket | Gray | Made in USA | Reusable & Washable,820787879,www.etsy.com/listing/820787879,56.00,5.0,,7,MichellesClosetCA,13,https://www.etsy.com/shop/MichellesClosetCA,,"Susie Wallace,  Jun 19, 2020"
Cotton 2-Layer Face Mask - Rainbow Dogs,790081344,www.etsy.com/listing/790081344,13.00,4.96,,22,pdxSoftgoods,"1,145",https://www.etsy.com/shop/pdxSoftgoods,,"HiccupDancer,  May 24, 2020,Lisa,  Jun 8, 2020,Laurel Hillmann,  Jun 6, 2020,Kristen,  Jun 1, 2020"
"Mouth-nose mask, cotton fabric with filter, white with anchor",794383290,www.etsy.com/listing/794383290,19.71,,,2,DorliKreationen,12,https://www.etsy.com/shop/DorliKreationen,,
Washable Face Mask with Filter Pocket - Cherry,789259656,www.etsy.com/listing/789259656,7.99,4.91,,13,OrangeBlossomHomeUS,"2,726",https://www.etsy.com/shop/OrangeBlossomHomeUS,,"Tess,  Jun 14, 2020,wendydarling88,  May 19, 2020,E White,  May 21, 2020,kim Schafer,  Jun 21, 2020"
Face Mask handmade reusable washable cotton filter pocket,801281393,www.etsy.com/listing/801281393,9.06,5.0,,4,GETSWANKSTYLE,202,https://www.etsy.com/shop/GETSWANKSTYLE,,"JestersNurse,  Jun 20, 2020,JestersNurse,  Jun 20, 2020,Jenny Anne Brooks,  Jun 17, 2020,Jenny Anne Brooks,  Jun 17, 2020"
Fabric Face Mask with Pocket and Fabric straps,792990351,www.etsy.com/listing/792990351,10.00,5.0,,7,LyndsayInManette,40,https://www.etsy.com/shop/LyndsayInManette,,"jordan Begnaud,  Apr 21, 2020,lisamboutilier,  May 25, 2020,missmushheart,  May 12, 2020,mhiggins1987,  May 6, 2020"
"READY to SHIP, Face Mask COVER, For Ear Looped Masks, Mint Arrows, Washable Mask Cover",791351637,www.etsy.com/listing/791351637,6.93,4.78,12,116,NamasteHandMade,"15,969",https://www.etsy.com/shop/NamasteHandMade,"2,410","dw20011,  May 9, 2020,Jessica Autry,  May 9, 2020,Daina Coulson,  May 4, 2020,shoneylvt,  Apr 28, 2020"
20 Pack Re-Usable washable cotton face masks,800955301,www.etsy.com/listing/800955301,20.00,,,3,SazGroup,1 sale,https://www.etsy.com/shop/SazGroup,,
"Double Wire, Face-forming, Expandable Cotton Mask with Filter Pocket",786426778,www.etsy.com/listing/786426778,14.25,4.97,,,FoxyRoxyHomemade,367,https://www.etsy.com/shop/FoxyRoxyHomemade,,"Christine,  May 10, 2020,karen crist,  May 6, 2020,Alessandra,  Jun 3, 2020,Maura K,  Jun 15, 2020"
Cotton Fabric Face Mask--Made in USA!!  Solids and Prints   **Now offering PATRIOTIC PRINTS**,777985720,www.etsy.com/listing/777985720,9.00,4.83,39,102,MaskmakerLisa,680,https://www.etsy.com/shop/MaskmakerLisa,41,"susan maggio,  May 29, 2020,fido454,  May 22, 2020,normaamalou,  May 22, 2020,Doreen Jesionowski,  May 22, 2020"
Dark Chocolate Sprinkles Washable Reusable Cotton Adult Face Mask • Shopping Mask • Travel Mask • Eco-friendly • Protective Mask,790177910,www.etsy.com/listing/790177910,11.51,4.94,,14,OctoberDaysHandmade,"2,039",https://www.etsy.com/shop/OctoberDaysHandmade,,"Linda Johnson,  Jun 13, 2020,Lord Adamar,  Jun 7, 2020,Chantal,  Jun 14, 2020,Lily Yang,  Jun 10, 2020"
"Unisex adult size blue beige white cotton double layers fabric mask/breathable,re-usable & washable/handmade accessories",805874461,www.etsy.com/listing/805874461,12.99,5.0,,,OntarioHandmade,114,https://www.etsy.com/shop/OntarioHandmade,,"Shira,  Jun 7, 2020,lewton980,  Jun 5, 2020,lewton980,  Jun 5, 2020,lewton980,  Jun 5, 2020"
Great fit reusable cotton blend face mask with adjustable strap. Double layer.   Fits most ages and sizes. built in filter,804430373,www.etsy.com/listing/804430373,8.00,4.92,,6,RubysDaughter1977,"4,412",https://www.etsy.com/shop/RubysDaughter1977,,"Charmaine,  Jun 8, 2020,S,  Jun 4, 2020,Marc S,  Jun 5, 2020,Gabriela,  Jun 1, 2020"
Set of 10/20/30/50 linen face masks / FAST DELIVERY INCLUDED / Protection face mask / Double layer linen mask / Face mask,792168887,www.etsy.com/listing/792168887,110.47,4.95,33,194,LinenCloud,"13,109",https://www.etsy.com/shop/LinenCloud,"3,159","Christina Schwerin,  Jun 13, 2020,Holly Alaria Bader,  Jun 10, 2020,Fanny Ochoa Sandoval,  Jun 3, 2020,L Sanders,  May 30, 2020"
Alpha numeric mask,808799723,www.etsy.com/listing/808799723,15.20,5.0,,2,OliveBeggDesignsShop,68,https://www.etsy.com/shop/OliveBeggDesignsShop,,"Alex French,  Jun 9, 2020,Deirdre Thornton,  Jun 21, 2020,Sharon,  Jun 9, 2020,Ilona Reisek,  May 8, 2020"
Pokemon Dark Face Mask - 100% polypropylene lined filter fabric,805232926,www.etsy.com/listing/805232926,6.00,5.0,,4,TheHomemadeFamily,70,https://www.etsy.com/shop/TheHomemadeFamily,,"Wendy F,  Jun 20, 2020,Audrey,  Jun 16, 2020,Audrey,  Jun 16, 2020,Lorri Ray,  Jun 12, 2020"
"Face mask, facial protection,washable mask,dust mask,kids cloth face mask,face covering mask,face shield,face mask washable,face cover",794267631,www.etsy.com/listing/794267631,9.67,5.0,,8,zoshescrafts,152,https://www.etsy.com/shop/zoshescrafts,,"David Resnick,  May 8, 2020,Orli Yarom,  Apr 29, 2020,Sara Kohlmann,  Jun 5, 2020,Chana Goldblatt,  Jun 1, 2020"
