title,product_id,url,price,rating,Num_reviews_for_product,favorited_by,store_name,store_sales,store_url,Num_reviews_for_store,reviews
Mascarillas 100% algodón / cotton Face-masks / Barbijos,793078622,www.etsy.com/listing/793078622,10.00,5.0,,,Tertulias,17,https://www.etsy.com/shop/Tertulias,,"Camille,  Jun 17, 2020,Camille,  Jun 17, 2020,Camille,  Jun 17, 2020,Anamaris,  May 13, 2020"
"Fabric Face Mask with Inner Pocket for filter - Limited Quantity, Face masks, Fabric Mask, Washable Mask, Dust Mask, Covid Mask, Corona Mask",779315874,www.etsy.com/listing/779315874,13.99,4.76,8,140,StarrifyStudio,537,https://www.etsy.com/shop/StarrifyStudio,50,"jacgomez0223,  May 12, 2020,citadeloftrees,  May 2, 2020,hkovatovich,  Apr 29, 2020,kimbermaurer1,  Apr 28, 2020"
Face Mask And Tote Bag Set Handmade Made in UK,799619502,www.etsy.com/listing/799619502,10.44,4.95,,4,CreativeGrandmamma,312,https://www.etsy.com/shop/CreativeGrandmamma,,"Tracey Vallis,  Jun 17, 2020,Tracey Vallis,  Jun 17, 2020,Ms.Katz,  Jun 15, 2020,Stephen O,  Jun 10, 2020"
Cloth Face masks with opening for filter. Round or pleated rectangle mask. NOW made with comfy spandex. Made in USA. Save your ears!,83457622,www.etsy.com/listing/83457622,15.00,4.8,18,74,BeBops,"1,377",https://www.etsy.com/shop/BeBops,273,"Angela,  Jun 13, 2020,Lois Green,  Jun 9, 2020,Eve Jochnowitz,  Jun 3, 2020,cj4atkinson,  May 24, 2020"
Face Mask Filter Pocket Washable Reusable Cotton Fabric Adjustable Double Layer Face Mask Personalized Adult Kid Mask ARMY Mask Ships Fast,789065491,www.etsy.com/listing/789065491,15.50,4.61,316,571,UthinkitNinaMakeit,"4,137",https://www.etsy.com/shop/UthinkitNinaMakeit,362,"Mari,  Jun 15, 2020,Leigh Herr,  Jun 15, 2020,Stephanie Metzger,  Jun 14, 2020,Tracy Ambs,  Jun 13, 2020"
Face Mask Puffin fabric. Washable.,813863059,www.etsy.com/listing/813863059,9.68,4.82,,10,EmbroiderybyNess,414,https://www.etsy.com/shop/EmbroiderybyNess,,"3pups,  Jun 14, 2020,Brittany Ginter,  Jun 18, 2020,Susan,  Jun 17, 2020,Paul Bump,  Jun 15, 2020"
Neck gaiter and face mask,778943420,www.etsy.com/listing/778943420,25.00,5.0,,24,RazorAndThread,43,https://www.etsy.com/shop/RazorAndThread,,"Darren MacDougall,  May 6, 2020,Gayle,  May 6, 2020"
"Smart face mask. 100% cotton. Reusable. Beautiful, lightweight and breathable. Soft and comfortable earloops.",768661410,www.etsy.com/listing/768661410,8.42,4.77,10,113,AngicoSafety,"5,297",https://www.etsy.com/shop/AngicoSafety,526,"GINA LOPERENA,  May 29, 2020,cmsigovan,  May 23, 2020,Charlie Young,  May 4, 2020,Elizabeth Odland,  Apr 24, 2020"
"Washable, reusable Red Striped Cotton Fabric Face Mask",783226482,www.etsy.com/listing/783226482,11.10,4.92,,26,ColourfulFaceMasks,"1,773",https://www.etsy.com/shop/ColourfulFaceMasks,,"Chanel Moye,  Jun 1, 2020,Sabrina Feick,  Jun 18, 2020,Sabrina Feick,  Jun 18, 2020,Kate,  Jun 17, 2020"
Red and White Spotty Print Fitted Face Mask Bandana Quality UK British Made x 3 Layer Face Covering,777264464,www.etsy.com/listing/777264464,13.04,4.55,7,35,gobbolino,"3,662",https://www.etsy.com/shop/gobbolino,632,"maryannlee39,  May 14, 2020,Janet,  May 11, 2020,Beth,  Apr 28, 2020,Kara Thomas,  Apr 24, 2020"
Adjustable Reusable Washable Fabric Face Mask with Filter Pocket,778397342,www.etsy.com/listing/778397342,5.99,4.89,73,142,ZLTs,830,https://www.etsy.com/shop/ZLTs,79,"CHRISTINE STEELE,  Jun 6, 2020,magpierita,  May 26, 2020,erin weingart,  May 24, 2020,Jill,  May 22, 2020"
African print filter inset face mask; Unisex face mask; Face mask with filter inset; Ankara face mask; Re-usable face mask,809917395,www.etsy.com/listing/809917395,10.43,,,5,StitchesUKGoods,18,https://www.etsy.com/shop/StitchesUKGoods,,
Cherry Blossom Adult Face Mask - Washable 100% Cotton with Elastic or Colored Paracord Straps and Pocket- Aluminum Free Double Layer,776652456,www.etsy.com/listing/776652456,34.20,4.66,12,74,BlackCatMasks,509,https://www.etsy.com/shop/BlackCatMasks,58,"ebonimuse13,  May 19, 2020,Carmen Bilén,  May 19, 2020,A Weeping Willow,  Apr 11, 2020,ebonimuse13,  Apr 11, 2020"
50% Donated // Vintage Black and White Calico Four Leaf Clover Print Washable Fitted Cotton Face Mask \\ Adult Women's Size // Ships Fast,793353888,www.etsy.com/listing/793353888,13.00,4.89,5,30,thriftingcoups,"1,700",https://www.etsy.com/shop/thriftingcoups,568,"akressley78,  Jun 5, 2020,Aimee Alexander,  May 28, 2020,jlzeidner,  May 22, 2020,joylovesu2,  Jun 13, 2020"
Olivia Blue- Face Masks - Handmade - Cotton - Reusuable - Washable,792866088,www.etsy.com/listing/792866088,9.14,5.0,,10,StonehouseShades,95,https://www.etsy.com/shop/StonehouseShades,,"oliviamendoza417,  May 31, 2020,cassmaes,  May 28, 2020,taschakay,  Jun 3, 2020,sue,  Jun 1, 2020"
"Washable cotton face mask, Skulls face mask, Reusable face protection",777693958,www.etsy.com/listing/777693958,28.08,4.72,,38,BabyPhotoPropsByVio,"1,235",https://www.etsy.com/shop/BabyPhotoPropsByVio,,"Susan,  Jun 15, 2020,zaidesche,  Apr 16, 2020,sbeau41,  May 13, 2020,Jyothsna Patnam,  Jun 8, 2020"
Chicago Bears / 100% Cotton / Unisex Adult Face Mask Covering with Filter Pocket / Made in USA / Washable Reusable,807298491,www.etsy.com/listing/807298491,10.00,4.71,,2,minimeldesigns,70,https://www.etsy.com/shop/minimeldesigns,,"Kisha Lang,  Jun 2, 2020,Matthew,  May 27, 2020,Michael,  Jun 7, 2020,Michael,  Jun 7, 2020"
Ready to Ship in 3 days Adjustable Ties or Elastic Ear Loop Adult Cotton Face Mask Reusable Washable AntiDust Cotton Fabric Facemask,790203281,www.etsy.com/listing/790203281,8.50,4.95,51,114,MandaleighHOME,"1,534",https://www.etsy.com/shop/MandaleighHOME,368,"tsousa60,  May 29, 2020,Sara Maddix,  May 29, 2020,Diana,  May 16, 2020,Rachel Annie,  May 15, 2020"
navy blue cotton face mask with pocket and nose wire - reusable face mask with black elastic - blauwe wasbare katoenen mondkapje mondmasker,806131555,www.etsy.com/listing/806131555,16.38,4.84,,14,xxxRedStitcHxxx,"1,772",https://www.etsy.com/shop/xxxRedStitcHxxx,,"Ewald C,  Jun 1, 2020,jeffreyvisser,  May 24, 2020,Eli,  May 11, 2020,Jill Messeder,  Jun 18, 2020"
Face Masks - Reusable & Washable 100% Cotton Fabric - 4-Pack,820794743,www.etsy.com/listing/820794743,16.00,,,,TerrySamMasks,4,https://www.etsy.com/shop/TerrySamMasks,,
"Blue Dogs Face Mask, Reusable face mask, Cotton mask, Adult face mask, Washable face mask with ties",781708534,www.etsy.com/listing/781708534,16.14,4.86,4,14,TenderPlanet,"1,464",https://www.etsy.com/shop/TenderPlanet,299,"Patricia Norris,  May 28, 2020,Theodora,  May 15, 2020,anniepg,  Jun 5, 2020,M,  May 27, 2020"
Fabric Dust Protective 3 Layers Face Mask w/Pocket for Filter,780156342,www.etsy.com/listing/780156342,10.50,5.0,,,CFHCouture,31,https://www.etsy.com/shop/CFHCouture,,"Patrice Pauley,  Apr 22, 2020,VJ Fox,  Apr 20, 2020"
"Face masks, 100% cotton mask, reusable, washable face mask",792557213,www.etsy.com/listing/792557213,10.00,5.0,9,17,RosexThistle,220,https://www.etsy.com/shop/RosexThistle,34,"mwseniff,  May 18, 2020,Brenda,  May 17, 2020,Maureen Lioi,  May 9, 2020,Maureen Lioi,  May 9, 2020"
Reusable 100% Cotton Face Mask / Dust Mask with Filter Pocket,791110209,www.etsy.com/listing/791110209,11.34,4.93,,4,aLittleWildStudio,669,https://www.etsy.com/shop/aLittleWildStudio,,"patricia berry,  Apr 29, 2020,K R,  Apr 28, 2020,Amanda Fitzgerald,  May 25, 2020,Christine Ray,  May 13, 2020"
"ADULT Handmade washable fabric face mask with elastic, with slit to add extra layers, ready to ship, pastel dots",809880459,www.etsy.com/listing/809880459,9.36,4.91,,3,bluesquarequilting,"1,050",https://www.etsy.com/shop/bluesquarequilting,,"Sonia Rosa,  Jun 16, 2020,Claire,  Jun 15, 2020,Heather Chawke,  May 29, 2020,Teresa O'Halloran,  Jun 18, 2020"
Fourth of July (version 2) Face Mask With Filter,806696844,www.etsy.com/listing/806696844,10.80,,,2,TheMaskGuys,5,https://www.etsy.com/shop/TheMaskGuys,,
"Cotton Face Covering, Washable Face Mask, Adult Flat Face Mask with Ties",792619095,www.etsy.com/listing/792619095,6.00,4.84,8,22,YourCousinMayShop,972,https://www.etsy.com/shop/YourCousinMayShop,227,"Alisha Cecil,  May 11, 2020,Kathleen Cuckler,  Apr 16, 2020,Valerie Kanner,  Apr 16, 2020,zizifish,  Apr 16, 2020"
"African Fabric Cotton and polyester Face Mask, Ecofriendly Face Mask, Washable Face Mask, Zero Waste Mask. Fashion Accessory.",775591384,www.etsy.com/listing/775591384,7.69,5.0,,24,WalyFam,112,https://www.etsy.com/shop/WalyFam,,"clairebear62,  Apr 27, 2020,Genevieve,  Jun 3, 2020,Natasha Dodd-Brown,  May 9, 2020,hsberrien,  May 15, 2020"
Alpha numeric mask,808799723,www.etsy.com/listing/808799723,15.21,5.0,,2,OliveBeggDesignsShop,67,https://www.etsy.com/shop/OliveBeggDesignsShop,,"Alex French,  Jun 9, 2020,Sharon,  Jun 9, 2020,Ilona Reisek,  May 8, 2020,Ilona Reisek,  May 8, 2020"
MADE IN USA Reusable Face Mask ***Limited Edition Neon & Black***,791846559,www.etsy.com/listing/791846559,16.00,4.81,,8,maskthepeople,915,https://www.etsy.com/shop/maskthepeople,,"kfrisvold1,  Jun 8, 2020,Leigh Krych,  May 4, 2020,Leigh Krych,  May 4, 2020,Monica Bell,  May 1, 2020"
"For Kids Made in Canada Eco friendly Washable Reusable Face Mask, Pollen mask, Allergy mask, Travel mask",793757809,www.etsy.com/listing/793757809,12.68,4.87,,16,EMAwithLOVE,"1,542",https://www.etsy.com/shop/EMAwithLOVE,,"Sara,  Apr 21, 2020,Elizabeth Murphy,  May 11, 2020,Lois,  Jun 17, 2020,Sylvia,  Jun 8, 2020"
"Reusable and Washable Face Mask, Dust Protective Mask with Pocket for Filter, black Cotton Cloth Face Mask, Mouth Cover face mask",801301363,www.etsy.com/listing/801301363,7.96,1.0,,15,APDesigin,67,https://www.etsy.com/shop/APDesigin,,"Ani Apple,  Apr 1, 2020,Crystal Hinton,  Mar 31, 2020,SARA COLLINS,  Feb 28, 2020"
TRIXY XCHANGE - Mens Black Face Mask Adult Cotton Face Cover Womens Anti Dust Scarf Reusable Washable Bandana Mouth Nose Cover Ear Loop Gift,778132844,www.etsy.com/listing/778132844,18.00,4.81,,9,TrixyXchangeDotCom,"2,009",https://www.etsy.com/shop/TrixyXchangeDotCom,,"Susan Herring,  May 21, 2020,Jennifer Thornbury,  May 19, 2020,Javier Jaramillo,  May 8, 2020,Adivel,  May 2, 2020"
"Cat Face masks, Dust mask, Adult mask, washable, reusable, reversible, cotton, Canada",792070876,www.etsy.com/listing/792070876,13.07,4.95,,8,SeliyaBeauty,158,https://www.etsy.com/shop/SeliyaBeauty,,"carlan58,  May 22, 2020,twinsor,  May 19, 2020,Barb B,  May 15, 2020,Emma Franson,  Jun 11, 2020"
Protective mask / Face mask,790188561,www.etsy.com/listing/790188561,11.53,4.79,10,10,Kehniboutique,"2,203",https://www.etsy.com/shop/Kehniboutique,374,"Judith,  May 27, 2020,isabeljulian1,  May 17, 2020,Cindy S,,  May 8, 2020,Florence,  Apr 23, 2020"
"Free Shipping: Face Mask with Filter Pocket, Stretch Breathe-able Material",799516815,www.etsy.com/listing/799516815,14.60,4.45,4,14,LumenCouture,125,https://www.etsy.com/shop/LumenCouture,12,"Megan Senelly,  May 28, 2020,Jen,  May 15, 2020,Megan Senelly,  May 4, 2020,Camille,  May 5, 2020"
Child size Face Mask double layer cotton material reversible,791346144,www.etsy.com/listing/791346144,11.14,4.79,,,AmandasBandanas,342,https://www.etsy.com/shop/AmandasBandanas,,"Lindsey MacNeill,  Jun 11, 2020,Lindsey MacNeill,  Jun 11, 2020,Lindsey MacNeill,  Jun 11, 2020,Chelsea Goodman,  Jun 5, 2020"
"READY to SHIP, Face Mask COVER, For Ear Looped Masks, Turquoise Color, Washable Mask Cover",769096760,www.etsy.com/listing/769096760,6.93,4.77,11,20,NamasteHandMade,"15,960",https://www.etsy.com/shop/NamasteHandMade,"2,404","Kathleen Stille,  Apr 30, 2020,bevklawrence,  Apr 30, 2020,shacha05,  Apr 29, 2020,shoneylvt,  Apr 28, 2020"
"Washable Face Mask, Adult Cotton Mask, Handmade",792179229,www.etsy.com/listing/792179229,14.95,4.94,34,50,BostonMillinery,"2,562",https://www.etsy.com/shop/BostonMillinery,631,"James M Blair,  May 21, 2020,Tricia Cole,  May 19, 2020,Mary Douglas,  May 15, 2020,carol,  May 14, 2020"
The Queen Rock Band Legent  Freddie Mercury Brian May Roger Taylor John Deacon Face Mask with Pocket Gift For Men Women Cotton  Adult 16003,817943273,www.etsy.com/listing/817943273,18.77,,,4,PinkWolfCo,407,https://www.etsy.com/shop/PinkWolfCo,,
"Face Masks, 3-pack of Medium, Grey",801464785,www.etsy.com/listing/801464785,30.00,5.0,,6,SourceandCycle,18,https://www.etsy.com/shop/SourceandCycle,,"Victoria Billy,  May 31, 2020,megan springs,  May 14, 2020,hlfisher78749,  May 11, 2020,Frank,  Apr 13, 2020"
"Child face mask. Polka dot washable double layer cotton reusable, ships fast",775040546,www.etsy.com/listing/775040546,14.00,4.91,,8,myMaskseattle,217,https://www.etsy.com/shop/myMaskseattle,,"Rebecca Bowers,  Jun 18, 2020,Rebecca Bowers,  Jun 18, 2020,Rebecca Bowers,  Jun 18, 2020,Stephanie Cross,  Jun 15, 2020"
"Filter pocket face mask , washable, reusable wired protective mask, adult or kids travel mask, dust mask",775781012,www.etsy.com/listing/775781012,11.75,4.68,16,106,WhiteSatinDesigns,"1,273",https://www.etsy.com/shop/WhiteSatinDesigns,104,"Lise Mae,  May 22, 2020,Lou,  May 19, 2020,Donald,  May 17, 2020,rosafgrube,  May 15, 2020"
"Men's Fitted Cotton Face Mask with Filter Pocket and Polypropylene Filter, Removable Nose Wire - FREE SHIPPING from USA",782751386,www.etsy.com/listing/782751386,20.00,4.8,,3,4aSong,"49,137",https://www.etsy.com/shop/4aSong,,"Murrey Olmsted,  Jun 11, 2020,Victoria Brofsky,  Jun 6, 2020,Maria,  Jun 2, 2020,Victoria Brofsky,  May 27, 2020"
Scooby or Cat in the Hat Handmade Face masks,820803177,www.etsy.com/listing/820803177,6.99,4.91,,23,BeadsbyMD,"4,028",https://www.etsy.com/shop/BeadsbyMD,,"granprix49,  Jun 9, 2020,Robin Tenerelli,  Jun 9, 2020,Kimber B,  Jun 5, 2020,Adriana Santillan,  Jun 5, 2020"
"Face mask, Protective mask, Washable, reusable, waxed with beeswax, linen, Adult, Kids",772400648,www.etsy.com/listing/772400648,10.53,4.93,,6,PointDotStudio,648,https://www.etsy.com/shop/PointDotStudio,,"Tina M,  May 28, 2020,Insa-Annett,  Jun 8, 2020,Linda,  May 10, 2020,Dijandra,  May 5, 2020"
"Linen Face Mask, Washable Face mask, Reusable Face Mask, Veterinarian Face mask, green Face Mask, flowers face Mask, face mask w pocket",775855552,www.etsy.com/listing/775855552,14.95,4.9,,5,MysticalRaindrops,504,https://www.etsy.com/shop/MysticalRaindrops,,"emills000,  Jun 11, 2020,Katie,  May 15, 2020,Carrie Ayers,  May 13, 2020,Tony Sandoval,  May 11, 2020"
"Face mask, dust mask, cotton mask, washable mask, reversible, bike mask, urban mask. Pink Atomic Rona, sage.",776125306,www.etsy.com/listing/776125306,15.00,4.94,4,8,elinadavenport,"1,216",https://www.etsy.com/shop/elinadavenport,236,"arti mari,  May 24, 2020,chaele cooper,  May 13, 2020,melissa sangiacomo,  Apr 13, 2020,Len Shneyder,  May 2, 2020"
Face Mask 2 Layers 100% Cotton size Small-Medium Plain Reversible Washable Custom Handmade in California,777732526,www.etsy.com/listing/777732526,9.00,4.68,106,335,enDice,"2,189",https://www.etsy.com/shop/enDice,340,"Chanda,  Jun 12, 2020,riefjan,  Jun 1, 2020,Brenda,  May 26, 2020,Barbara Campisi,  May 24, 2020"
Washable Masks Cotton Face Mask-Protective Mask-Dust Mask-Travel Mask-Pleated-Expandable-Stylish-Reusable,777890302,www.etsy.com/listing/777890302,15.00,4.81,8,102,ThePICKED,"7,293",https://www.etsy.com/shop/ThePICKED,"1,102","sharon132009,  May 18, 2020,Brittany,  May 15, 2020,mk2g,  May 13, 2020,Lynne Preston,  Apr 30, 2020"
